rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.halil.ozel.movieparadise.ui.tv". Move the file or change the package name.,null,
java:S116,18,18,IDENTIFIABLE,Rename this field "title_tv" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,null,
