rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.cedarsoftware.util". Move the file or change the package name.,null,
java:S1192,34,34,DISTINCT,Define a constant instead of duplicating this literal "nullKey" 3 times.,null,
java:S1192,25,25,DISTINCT,Define a constant instead of duplicating this literal "existing" 3 times.,null,
java:S1192,18,18,DISTINCT,Define a constant instead of duplicating this literal "value" 5 times.,null,
