rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "org.open4goods.nudgerfrontapi.dto.search". Move the file or change the package name.,null,
java:S115,33,33,IDENTIFIABLE,Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.,null,
java:S115,33,33,IDENTIFIABLE,Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.,null,
