REPOSITORIO,Nome da classe,URL pull request,AGENTE
jabrena/cursor-rules-java,src/test/java/info/jab/xml/JavaCodeReviewChecklistTest.java,https://github.com/jabrena/cursor-rules-java/pull/113,Cursor
jabrena/cursor-rules-java,.github/scripts/MarkdownValidator.java,https://github.com/jabrena/cursor-rules-java/pull/157,Cursor
jdereg/java-util,src/test/java/com/cedarsoftware/util/ClassUtilitiesResourceLoadingTest.java,https://github.com/jdereg/java-util/pull/138,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CaseInsensitiveMapConstructorTest.java,https://github.com/jdereg/java-util/pull/141,OpenAI_Codex
jdereg/java-util,src/test/java/com/bad/UnapprovedMap.java,https://github.com/jdereg/java-util/pull/145,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactMapPutAllTest.java,https://github.com/jdereg/java-util/pull/146,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompileClassResourceTest.java,https://github.com/jdereg/java-util/pull/147,OpenAI_Codex
jdereg/java-util,src/main/java/com/cedarsoftware/util/ExecutionResult.java,https://github.com/jdereg/java-util/pull/184,OpenAI_Codex
jdereg/java-util,src/main/java/com/cedarsoftware/util/LoggingConfig.java,https://github.com/jdereg/java-util/pull/201,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ClassUtilitiesCoverageTest.java,https://github.com/jdereg/java-util/pull/210,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/CollectionConversionsDirectTest.java,https://github.com/jdereg/java-util/pull/211,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CollectionUtilitiesTypeCheckTest.java,https://github.com/jdereg/java-util/pull/212,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/CollectionsWrappersTest.java,https://github.com/jdereg/java-util/pull/213,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactMapMethodsTest.java,https://github.com/jdereg/java-util/pull/215,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactSetIsDefaultTest.java,https://github.com/jdereg/java-util/pull/217,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConverterLegacyApiTest.java,https://github.com/jdereg/java-util/pull/220,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConverterOptionsLocaleTest.java,https://github.com/jdereg/java-util/pull/221,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/EncryptionUtilitiesLowLevelTest.java,https://github.com/jdereg/java-util/pull/222,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/GraphComparatorJavaDeltaProcessorTest.java,https://github.com/jdereg/java-util/pull/223,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/cache/LockingLRUCacheStrategyTest.java,https://github.com/jdereg/java-util/pull/227,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/LoggingConfigTest.java,https://github.com/jdereg/java-util/pull/228,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ReflectionUtilsCachesTest.java,https://github.com/jdereg/java-util/pull/232,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/SafeSimpleDateFormatGetDateFormatTest.java,https://github.com/jdereg/java-util/pull/233,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/StreamGobblerTest.java,https://github.com/jdereg/java-util/pull/234,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/NodeVisitTest.java,https://github.com/jdereg/java-util/pull/240,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/UnsafeTest.java,https://github.com/jdereg/java-util/pull/242,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/UrlUtilitiesTest.java,https://github.com/jdereg/java-util/pull/243,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactCIHashMapTest.java,https://github.com/jdereg/java-util/pull/246,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactCILinkedMapTest.java,https://github.com/jdereg/java-util/pull/247,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactLinkedMapTest.java,https://github.com/jdereg/java-util/pull/248,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/UrlInvocationHandlerTest.java,https://github.com/jdereg/java-util/pull/249,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/IOUtilitiesAdditionalTest.java,https://github.com/jdereg/java-util/pull/251,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactCIHashSetTest.java,https://github.com/jdereg/java-util/pull/252,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactCILinkedSetTest.java,https://github.com/jdereg/java-util/pull/252,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactLinkedSetTest.java,https://github.com/jdereg/java-util/pull/252,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/AdjustableGZIPOutputStreamTest.java,https://github.com/jdereg/java-util/pull/253,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/AbstractConcurrentNullSafeMapEntrySetTest.java,https://github.com/jdereg/java-util/pull/254,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CaseInsensitiveStringTest.java,https://github.com/jdereg/java-util/pull/255,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentHashMapNullSafeConstructorTest.java,https://github.com/jdereg/java-util/pull/256,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentListAdditionalTest.java,https://github.com/jdereg/java-util/pull/258,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/CollectionHandlingEmptyTest.java,https://github.com/jdereg/java-util/pull/261,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConverterClassLevelTest.java,https://github.com/jdereg/java-util/pull/262,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableMapNullSafeValuesTest.java,https://github.com/jdereg/java-util/pull/264,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConverterOptionsCustomOptionTest.java,https://github.com/jdereg/java-util/pull/265,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConvertWithTargetTest.java,https://github.com/jdereg/java-util/pull/266,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/CollectionHandlingSpecialHandlersTest.java,https://github.com/jdereg/java-util/pull/269,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/CollectionHandlingCheckedTest.java,https://github.com/jdereg/java-util/pull/270,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConverterCollectionSupportTest.java,https://github.com/jdereg/java-util/pull/278,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/ConverterUnsupportedTest.java,https://github.com/jdereg/java-util/pull/281,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/convert/UnsupportedConversionCacheHitTest.java,https://github.com/jdereg/java-util/pull/284,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/io/CompactMapCustomTypeTest.java,https://github.com/jdereg/java-util/pull/286,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/io/CustomTestMap.java,https://github.com/jdereg/java-util/pull/286,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ClassValueSetUnmodifiableViewTest.java,https://github.com/jdereg/java-util/pull/287,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/io/OverlappingMemberVariableNamesTest.java,https://github.com/jdereg/java-util/pull/291,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ExecutionResultTest.java,https://github.com/jdereg/java-util/pull/293,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ExecutorAdditionalTest.java,https://github.com/jdereg/java-util/pull/294,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableMapNullSafeKeySetTest.java,https://github.com/jdereg/java-util/pull/299,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ReflectionUtilsCacheKeyEqualsTest.java,https://github.com/jdereg/java-util/pull/300,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableMapNullSafeEntryTest.java,https://github.com/jdereg/java-util/pull/303,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableSetNullSafeExtraTest.java,https://github.com/jdereg/java-util/pull/304,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactSetMethodsTest.java,https://github.com/jdereg/java-util/pull/310,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableMapNullSafeNavigationEntryTest.java,https://github.com/jdereg/java-util/pull/311,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentSetAdditionalTest.java,https://github.com/jdereg/java-util/pull/312,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/CompactMapComparatorTest.java,https://github.com/jdereg/java-util/pull/313,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/SafeSimpleDateFormatEqualsHashCodeTest.java,https://github.com/jdereg/java-util/pull/314,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/TTLCacheAdditionalTest.java,https://github.com/jdereg/java-util/pull/316,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/WildcardTypeImplTest.java,https://github.com/jdereg/java-util/pull/321,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/GenericArrayTypeImplEqualsHashCodeTest.java,https://github.com/jdereg/java-util/pull/323,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MapUtilitiesUnderlyingMapTest.java,https://github.com/jdereg/java-util/pull/329,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MapUtilitiesStructureStringTest.java,https://github.com/jdereg/java-util/pull/331,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MapUtilitiesDetectMapOrderingTest.java,https://github.com/jdereg/java-util/pull/332,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConcurrentNavigableMapNullSafeComparatorUtilTest.java,https://github.com/jdereg/java-util/pull/333,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/ConverterStaticMethodsTest.java,https://github.com/jdereg/java-util/pull/336,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapConcurrentGetTest.java,https://github.com/jdereg/java-util/pull/348,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapComputeIfAbsentTest.java,https://github.com/jdereg/java-util/pull/349,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapPutIfAbsentTest.java,https://github.com/jdereg/java-util/pull/350,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapComputeIfPresentTest.java,https://github.com/jdereg/java-util/pull/351,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapComputeTest.java,https://github.com/jdereg/java-util/pull/351,OpenAI_Codex
jdereg/java-util,src/test/java/com/cedarsoftware/util/MultiKeyMapConcurrentMapApiTest.java,https://github.com/jdereg/java-util/pull/351,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonParserTypeStringTest.java,https://github.com/jdereg/json-io/pull/309,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/RecordDeserializationTest.java,https://github.com/jdereg/json-io/pull/311,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/filters/ModifierMaskFilterTests.java,https://github.com/jdereg/json-io/pull/324,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/filters/NamedMethodFilterTests.java,https://github.com/jdereg/json-io/pull/325,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/factory/RecordReaderTest.java,https://github.com/jdereg/json-io/pull/326,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/InjectorPrivateConstructorsTest.java,https://github.com/jdereg/json-io/pull/327,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/InjectorTests.java,https://github.com/jdereg/json-io/pull/328,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/AccessorTests.java,https://github.com/jdereg/json-io/pull/334,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/reflect/InjectorGetUniqueFieldNameTest.java,https://github.com/jdereg/json-io/pull/335,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SealableNavigableMapAdditionalTest.java,https://github.com/jdereg/json-io/pull/341,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SealableNavigableSetConstructorTest.java,https://github.com/jdereg/json-io/pull/343,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SealableNavigableSetAdditionalTest.java,https://github.com/jdereg/json-io/pull/344,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SealableSetAdditionalTest.java,https://github.com/jdereg/json-io/pull/345,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SingletonListTest.java,https://github.com/jdereg/json-io/pull/346,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SealableSetConstructorEntryTest.java,https://github.com/jdereg/json-io/pull/355,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SingletonMapTest.java,https://github.com/jdereg/json-io/pull/357,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/util/SingletonSetTest.java,https://github.com/jdereg/json-io/pull/359,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/writers/ByteArrayWriterTest.java,https://github.com/jdereg/json-io/pull/360,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/writers/ByteBufferWriterTest.java,https://github.com/jdereg/json-io/pull/361,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/writers/CharBufferWriterTest.java,https://github.com/jdereg/json-io/pull/362,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonIoMainTest.java,https://github.com/jdereg/json-io/pull/364,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonObjectMethodsTest.java,https://github.com/jdereg/json-io/pull/365,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ParserCachesEntrySetTest.java,https://github.com/jdereg/json-io/pull/367,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonReaderDefaultMethodsTest.java,https://github.com/jdereg/json-io/pull/369,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/DefaultReferenceTrackerTest.java,https://github.com/jdereg/json-io/pull/370,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonWriterGetValueByReflectTest.java,https://github.com/jdereg/json-io/pull/371,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ObjectResolverMethodsTest.java,https://github.com/jdereg/json-io/pull/372,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ReadOptionsBuilderTest.java,https://github.com/jdereg/json-io/pull/373,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/WriteOptionsBuilderTest.java,https://github.com/jdereg/json-io/pull/374,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ResolverValueToTargetTest.java,https://github.com/jdereg/json-io/pull/390,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ResolverSetArrayElementTest.java,https://github.com/jdereg/json-io/pull/391,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/ResolverValueToTargetTest.java,https://github.com/jdereg/json-io/pull/392,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/CurrencyTest.java,https://github.com/jdereg/json-io/pull/394,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/PatternTest.java,https://github.com/jdereg/json-io/pull/394,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/DateAsLongWriterTest.java,https://github.com/jdereg/json-io/pull/396,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/MapResolverTraverseCollectionTest.java,https://github.com/jdereg/json-io/pull/397,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/JsonReaderHandleObjectRootTest.java,https://github.com/jdereg/json-io/pull/398,OpenAI_Codex
jdereg/json-io,src/test/java/com/cedarsoftware/io/MapTimestampConversionTest.java,https://github.com/jdereg/json-io/pull/411,OpenAI_Codex
KAMKEEL/CustomNPC-DBC-Addon,src/main/java/kamkeel/npcdbc/mixins/late/impl/dbc/MixinBiomeDecoratorDBC.java,https://github.com/KAMKEEL/CustomNPC-DBC-Addon/pull/15,OpenAI_Codex
KAMKEEL/CustomNPC-DBC-Addon,src/main/java/kamkeel/npcdbc/mixins/late/impl/dbc/MixinEntityEnergyAttNaN.java,https://github.com/KAMKEEL/CustomNPC-DBC-Addon/pull/16,OpenAI_Codex
kongzue/DialogX,DialogX/src/test/java/com/kongzue/dialogx/util/DialogListBuilderTest.java,https://github.com/kongzue/DialogX/pull/502,OpenAI_Codex
konturio/disaster-ninja-be,src/test/java/io/kontur/disasterninja/notifications/slack/SlackMessageFormatterTest.java,https://github.com/konturio/disaster-ninja-be/pull/202,OpenAI_Codex
konturio/disaster-ninja-be,src/main/java/io/kontur/disasterninja/notifications/slack/SlackNotificationServiceFeed2.java,https://github.com/konturio/disaster-ninja-be/pull/212,OpenAI_Codex
lunasaw/gb28181-proxy,sip-common/src/main/java/io/github/lunasaw/sip/common/async/AsyncSipMessageProcessor.java,https://github.com/lunasaw/gb28181-proxy/pull/38,Cursor
lunasaw/gb28181-proxy,sip-common/src/main/java/io/github/lunasaw/sip/common/cache/CacheConfig.java,https://github.com/lunasaw/gb28181-proxy/pull/38,Cursor
lunasaw/gb28181-proxy,sip-common/src/main/java/io/github/lunasaw/sip/common/cache/CacheService.java,https://github.com/lunasaw/gb28181-proxy/pull/38,Cursor
lunasaw/gb28181-proxy,sip-common/src/main/java/io/github/lunasaw/sip/common/config/Gb28181Properties.java,https://github.com/lunasaw/gb28181-proxy/pull/38,Cursor
lunasaw/gb28181-proxy,sip-common/src/main/java/io/github/lunasaw/sip/common/metrics/SipMetrics.java,https://github.com/lunasaw/gb28181-proxy/pull/38,Cursor
lvivco/mdcfg,src/main/java/org/mdcfg/model/Selector.java,https://github.com/lvivco/mdcfg/pull/86,OpenAI_Codex
lvivco/mdcfg,src/main/java/org/mdcfg/model/Config.java,https://github.com/lvivco/mdcfg/pull/90,OpenAI_Codex
lvivco/mdcfg,src/test/java/org/mdcfg/CaseSensitivityTest.java,https://github.com/lvivco/mdcfg/pull/90,OpenAI_Codex
markelliot/barista,barista/src/test/java/com/markelliot/barista/endpoints/EndpointRuntimeTest.java,https://github.com/markelliot/barista/pull/386,Claude_Code
microsoft/ApplicationInsights-Java,smoke-tests/framework/src/main/java/com/microsoft/applicationinsights/smoketest/ExceptionAssert.java,https://github.com/microsoft/ApplicationInsights-Java/pull/4326,Copilot
microsoft/ApplicationInsights-Java,smoke-tests/framework/src/main/java/com/microsoft/applicationinsights/smoketest/MessageAssert.java,https://github.com/microsoft/ApplicationInsights-Java/pull/4326,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/fluent/models/ActionResultInner.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/fluent/models/ChangeAllowanceResultInner.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/fluent/models/WidgetInner.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/fluent/OptionalBodiesClient.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/implementation/ActionResultImpl.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/implementation/ChangeAllowanceResultImpl.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/implementation/OptionalBodiesClientImpl.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/implementation/OptionalBodiesImpl.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/implementation/WidgetImpl.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/ActionRequest.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/ActionResult.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/ChangeAllowanceRequest.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/ChangeAllowanceResult.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/OptionalBodies.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/Widget.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-test/src/main/java/azure/resourcemanager/operationtemplates/models/WidgetProperties.java,https://github.com/microsoft/typespec/pull/7801,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/implementation/RequestHeaderNestedResponseBodyResponse.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/implementation/RequestQueryNestedResponseBodyResponse.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/package-info.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/RequestHeaderNestedResponseBodyResponseNestedItems.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/RequestHeaderNestedResponseBodyResponseNestedNext.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/RequestQueryNestedResponseBodyResponseNestedItems.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/continuationtoken/RequestQueryNestedResponseBodyResponseNestedNext.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/implementation/NestedLinkResponse.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/NestedLinkResponseNestedItems.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/NestedLinkResponseNestedNext.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/payload/pageable/serverdrivenpagination/package-info.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/DiscriminatedClientBuilder.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/EnvelopeObjectCustomPropertiesClient.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/EnvelopeObjectDefaultClient.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/DiscriminatedClientImpl.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/EnvelopeObjectCustomPropertiesImpl.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/EnvelopeObjectDefaultsImpl.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/NoEnvelopeCustomDiscriminatorsImpl.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/NoEnvelopeDefaultsImpl.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/implementation/package-info.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/NoEnvelopeCustomDiscriminatorClient.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/NoEnvelopeDefaultClient.java,https://github.com/microsoft/typespec/pull/7927,Copilot
microsoft/typespec,packages/http-client-java/generator/http-client-generator-clientcore-test/src/main/java/type/union/discriminated/package-info.java,https://github.com/microsoft/typespec/pull/7927,Copilot
