rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "io.github.panghy.javaflow.scheduler". Move the file or change the package name.,null,
java:S1450,28,28,CLEAR,Remove the "context" field and declare it as a local variable in the relevant methods.,null,
java:S1186,103,103,COMPLETE,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,null,
java:S1186,172,172,COMPLETE,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,null,
java:S1117,188,188,CLEAR,Rename "context" which hides the field declared at line 28.,null,
