rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.cedarsoftware.util". Move the file or change the package name.,null,
java:S899,60,60,COMPLETE,Do something with the "boolean" value returned by "delete".,null,
java:S4042,60,60,CONVENTIONAL,Use "java.nio.file.Files#delete" here for better messages on error conditions.,null,
java:S899,89,89,COMPLETE,Do something with the "boolean" value returned by "delete".,null,
java:S4042,89,89,CONVENTIONAL,Use "java.nio.file.Files#delete" here for better messages on error conditions.,null,
java:S3923,93,93,CLEAR,This conditional operation returns the same value whether the condition is "true" or "false".,null,
