rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.openisle.service". Move the file or change the package name.,null,
java:S1172,44,44,CLEAR,Remove this unused method parameter "name".,null,
