rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "io.github.panghy.javaflow.scheduler". Move the file or change the package name.,null,
java:S3011,48,48,MODULAR,This accessibility update should be removed.,null,
java:S1602,165,165,CLEAR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),null,
java:S3011,174,174,MODULAR,This accessibility update should be removed.,null,
