rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.dotcms.rest.api.v1.languages". Move the file or change the package name.,null,
java:S1133,14,14,CLEAR,Do not forget to remove this deprecated code someday.,null,
