rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.cedarsoftware.util". Move the file or change the package name.,null,
java:S1186,41,41,COMPLETE,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,null,
java:S899,43,43,COMPLETE,Do something with the "boolean" value returned by "delete".,null,
java:S4042,43,43,CONVENTIONAL,Use "java.nio.file.Files#delete" here for better messages on error conditions.,null,
