rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.halil.ozel.movieparadise.ui.tv". Move the file or change the package name.,null,
java:S106,131,131,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,138,138,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,145,145,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,152,152,MODULAR,Replace this use of System.out by a logger.,null,
