rule key,start line,end line,severity,message,type
java:S1598,5,5,CONVENTIONAL,File path "" should match package name "payload.pageable.serverdrivenpagination.continuationtoken". Move the file or change the package name.,null,
java:S4032,null,null,CLEAR,Remove this package.,null,
