rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.cedarsoftware.util". Move the file or change the package name.,null,
java:S3776,15,15,FOCUSED,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,null,
java:S2142,34,34,COMPLETE,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,null,
java:S2142,56,56,COMPLETE,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,null,
