rule key,start line,end line,severity,message,type
java:S1598,5,5,CONVENTIONAL,File path "" should match package name "azure.resourcemanager.operationtemplates.implementation". Move the file or change the package name.,null,
java:S1144,33,33,CLEAR,Remove this unused private "manager" method.,null,
