rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.smalaca.trainingprograms.infrastructure.outbox.jpa". Move the file or change the package name.,null,
java:S1068,25,25,CLEAR,Remove this unused "VALID_MESSAGE_TYPE" private field.,null,
java:S1068,26,26,CLEAR,Remove this unused "INVALID_MESSAGE_TYPE" private field.,null,
