rule key,start line,end line,severity,message,type
java:S1598,27,27,CONVENTIONAL,File path "" should match package name "org.apache.pulsar.broker.delayed.bucket". Move the file or change the package name.,null,
java:S4032,null,null,CLEAR,Remove this package.,null,
