rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "net.openhft.affinity". Move the file or change the package name.,null,
java:S3011,15,15,MODULAR,This accessibility update should be removed.,null,
java:S3011,18,18,MODULAR,This accessibility update should be removed.,null,
