rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.cedarsoftware.util". Move the file or change the package name.,null,
java:S112,75,75,COMPLETE,Define and throw a dedicated exception instead of using a generic one.,null,
java:S3011,71,71,MODULAR,This accessibility update should be removed.,null,
