rule key,start line,end line,severity,message,type
java:S1598,5,5,CONVENTIONAL,File path "" should match package name "type.union.discriminated.generated". Move the file or change the package name.,null,
java:S1192,34,34,DISTINCT,Define a constant instead of duplicating this literal "ENDPOINT" 4 times.,null,
java:S1192,34,34,DISTINCT,Define a constant instead of duplicating this literal "http://localhost:3000" 4 times.,null,
