rule key,start line,end line,severity,message,type
java:S1598,1,1,CONVENTIONAL,File path "" should match package name "com.watabou.utils". Move the file or change the package name.,null,
java:S1118,5,5,CLEAR,Add a private constructor to hide the implicit public one.,null,
